timestamp,value,label
2022-12-01 17:05:05.480296+00:00,0.807990253,FIT 401
2022-12-01 17:05:05.501480+00:00,0.807990253,FIT 401
2022-12-01 17:05:05.523036+00:00,0.807990253,FIT 401
2022-12-01 17:05:05.544695+00:00,0.8054293,FIT 401
2022-12-01 17:05:05.566241+00:00,0.8054293,FIT 401
2022-12-01 17:05:05.587466+00:00,0.805813432,FIT 401
2022-12-01 17:05:05.609190+00:00,0.806709766,FIT 401
2022-12-01 17:05:05.631496+00:00,0.8064537,FIT 401
2022-12-01 17:05:05.652890+00:00,0.803764641,FIT 401
2022-12-01 17:05:05.674543+00:00,0.803764641,FIT 401
2022-12-01 17:05:05.695717+00:00,0.8035085,FIT 401
2022-12-01 17:05:05.717409+00:00,0.8031244,FIT 401
2022-12-01 17:05:05.738587+00:00,0.802228034,FIT 401
2022-12-01 17:05:05.771852+00:00,0.802228034,FIT 401
2022-12-01 17:05:05.793071+00:00,0.8028683,FIT 401
2022-12-01 17:05:05.814290+00:00,0.8028683,FIT 401
2022-12-01 17:05:05.835061+00:00,0.8028683,FIT 401
2022-12-01 17:05:05.855762+00:00,0.8028683,FIT 401
2022-12-01 17:05:05.876725+00:00,0.8028683,FIT 401
2022-12-01 17:05:05.897947+00:00,0.8028683,FIT 401
2022-12-01 17:05:05.919796+00:00,0.8028683,FIT 401
2022-12-01 17:05:05.940323+00:00,0.8042768,FIT 401
2022-12-01 17:05:05.961494+00:00,0.8061976,FIT 401
2022-12-01 17:05:05.982730+00:00,0.8064537,FIT 401
2022-12-01 17:05:06.013102+00:00,0.8064537,FIT 401
2022-12-01 17:05:06.035098+00:00,0.8044049,FIT 401
2022-12-01 17:05:06.057489+00:00,0.8056854,FIT 401
2022-12-01 17:05:06.089974+00:00,0.8061976,FIT 401
2022-12-01 17:05:06.129344+00:00,0.8061976,FIT 401
2022-12-01 17:05:06.151402+00:00,0.8054293,FIT 401
2022-12-01 17:05:06.173466+00:00,0.8049171,FIT 401
2022-12-01 17:05:06.195666+00:00,0.803764641,FIT 401
2022-12-01 17:05:06.217810+00:00,0.803764641,FIT 401
2022-12-01 17:05:06.239994+00:00,0.803764641,FIT 401
2022-12-01 17:05:06.261868+00:00,0.803764641,FIT 401
2022-12-01 17:05:06.284870+00:00,0.803764641,FIT 401
2022-12-01 17:05:06.308653+00:00,0.803764641,FIT 401
2022-12-01 17:05:06.332138+00:00,0.803764641,FIT 401
2022-12-01 17:05:06.354472+00:00,0.805173159,FIT 401
2022-12-01 17:05:06.376169+00:00,0.805173159,FIT 401
2022-12-01 17:05:06.399884+00:00,0.805173159,FIT 401
2022-12-01 17:05:06.421990+00:00,0.8070939,FIT 401
2022-12-01 17:05:06.443934+00:00,0.808118343,FIT 401
2022-12-01 17:05:06.465650+00:00,0.8086305,FIT 401
2022-12-01 17:05:06.487789+00:00,0.8086305,FIT 401
2022-12-01 17:05:06.518151+00:00,0.807990253,FIT 401
2022-12-01 17:05:06.540183+00:00,0.806709766,FIT 401
2022-12-01 17:05:06.563107+00:00,0.8061976,FIT 401
2022-12-01 17:05:06.586210+00:00,0.8061976,FIT 401
2022-12-01 17:05:06.608526+00:00,0.8061976,FIT 401
2022-12-01 17:05:06.630282+00:00,0.8061976,FIT 401
2022-12-01 17:05:06.651995+00:00,0.8061976,FIT 401
2022-12-01 17:05:06.675042+00:00,0.8061976,FIT 401
2022-12-01 17:05:06.698911+00:00,0.8061976,FIT 401
2022-12-01 17:05:06.721757+00:00,0.8042768,FIT 401
2022-12-01 17:05:06.743829+00:00,0.8069659,FIT 401
2022-12-01 17:05:06.765724+00:00,0.8069659,FIT 401
2022-12-01 17:05:06.787363+00:00,0.8069659,FIT 401
2022-12-01 17:05:06.809642+00:00,0.8069659,FIT 401
2022-12-01 17:05:06.832299+00:00,0.8069659,FIT 401
2022-12-01 17:05:06.854153+00:00,0.8069659,FIT 401
2022-12-01 17:05:06.875940+00:00,0.8069659,FIT 401
2022-12-01 17:05:06.898725+00:00,0.8056854,FIT 401
2022-12-01 17:05:06.920324+00:00,0.8056854,FIT 401
2022-12-01 17:05:06.943426+00:00,0.8056854,FIT 401
2022-12-01 17:05:06.965354+00:00,0.804532945,FIT 401
2022-12-01 17:05:06.986820+00:00,0.804532945,FIT 401
2022-12-01 17:05:07.011090+00:00,0.804532945,FIT 401
2022-12-01 17:05:07.033935+00:00,0.804532945,FIT 401
2022-12-01 17:05:07.056478+00:00,0.8063256,FIT 401
2022-12-01 17:05:07.079136+00:00,0.8063256,FIT 401
2022-12-01 17:05:07.102299+00:00,0.8063256,FIT 401
2022-12-01 17:05:07.135455+00:00,0.8063256,FIT 401
2022-12-01 17:05:07.164736+00:00,0.8063256,FIT 401
2022-12-01 17:05:07.192573+00:00,0.8063256,FIT 401
2022-12-01 17:05:07.222420+00:00,0.8063256,FIT 401
2022-12-01 17:05:07.247707+00:00,0.8055573,FIT 401
2022-12-01 17:05:07.270426+00:00,0.803252459,FIT 401
2022-12-01 17:05:07.294721+00:00,0.8026122,FIT 401
2022-12-01 17:05:07.320159+00:00,0.8018439,FIT 401
2022-12-01 17:05:07.340840+00:00,0.8018439,FIT 401
2022-12-01 17:05:07.361863+00:00,0.801075637,FIT 401
2022-12-01 17:05:07.382921+00:00,0.79966706,FIT 401
2022-12-01 17:05:07.404474+00:00,0.7997951,FIT 401
2022-12-01 17:05:07.425809+00:00,0.8028683,FIT 401
2022-12-01 17:05:07.446768+00:00,0.8028683,FIT 401
2022-12-01 17:05:07.468363+00:00,0.8028683,FIT 401
2022-12-01 17:05:07.489500+00:00,0.8028683,FIT 401
2022-12-01 17:05:07.510951+00:00,0.8049171,FIT 401
2022-12-01 17:05:07.532914+00:00,0.8049171,FIT 401
2022-12-01 17:05:07.574681+00:00,0.8049171,FIT 401
2022-12-01 17:05:07.596972+00:00,0.8049171,FIT 401
2022-12-01 17:05:07.619948+00:00,0.8049171,FIT 401
2022-12-01 17:05:07.642645+00:00,0.8055573,FIT 401
2022-12-01 17:05:07.664770+00:00,0.805813432,FIT 401
2022-12-01 17:05:07.686737+00:00,0.808118343,FIT 401
2022-12-01 17:05:07.708939+00:00,0.808118343,FIT 401
2022-12-01 17:05:07.731228+00:00,0.808118343,FIT 401
2022-12-01 17:05:07.753541+00:00,0.808118343,FIT 401
2022-12-01 17:05:07.776064+00:00,0.8086305,FIT 401
2022-12-01 17:05:07.798450+00:00,0.8086305,FIT 401
2022-12-01 17:05:07.821120+00:00,0.8070939,FIT 401
2022-12-01 17:05:07.843138+00:00,0.8068378,FIT 401
2022-12-01 17:05:07.864596+00:00,0.8063256,FIT 401
2022-12-01 17:05:07.886275+00:00,0.804789066,FIT 401
2022-12-01 17:05:07.907577+00:00,0.804789066,FIT 401
2022-12-01 17:05:07.928826+00:00,0.804789066,FIT 401
2022-12-01 17:05:07.950235+00:00,0.804789066,FIT 401
2022-12-01 17:05:07.971698+00:00,0.804789066,FIT 401
2022-12-01 17:05:07.993917+00:00,0.804789066,FIT 401
2022-12-01 17:05:08.017380+00:00,0.804789066,FIT 401
2022-12-01 17:05:08.038663+00:00,0.804789066,FIT 401
2022-12-01 17:05:08.059742+00:00,0.805813432,FIT 401
2022-12-01 17:05:08.081144+00:00,0.8076061,FIT 401
2022-12-01 17:05:08.106959+00:00,0.8076061,FIT 401
2022-12-01 17:05:08.129006+00:00,0.8061976,FIT 401
2022-12-01 17:05:08.151157+00:00,0.8049171,FIT 401
2022-12-01 17:05:08.173339+00:00,0.8049171,FIT 401
2022-12-01 17:05:08.195422+00:00,0.8050451,FIT 401
2022-12-01 17:05:08.217261+00:00,0.805813432,FIT 401
2022-12-01 17:05:08.239176+00:00,0.805813432,FIT 401
2022-12-01 17:05:08.261202+00:00,0.803764641,FIT 401
2022-12-01 17:05:08.283364+00:00,0.803764641,FIT 401
2022-12-01 17:05:08.305297+00:00,0.8041488,FIT 401
2022-12-01 17:05:08.327629+00:00,0.8042768,FIT 401
2022-12-01 17:05:08.349845+00:00,0.8042768,FIT 401
2022-12-01 17:05:08.371879+00:00,0.805173159,FIT 401
2022-12-01 17:05:08.394214+00:00,0.805173159,FIT 401
2022-12-01 17:05:08.416303+00:00,0.805173159,FIT 401
2022-12-01 17:05:08.439389+00:00,0.805173159,FIT 401
2022-12-01 17:05:08.460759+00:00,0.805173159,FIT 401
2022-12-01 17:05:08.482294+00:00,0.805173159,FIT 401
2022-12-01 17:05:08.503452+00:00,0.805173159,FIT 401
2022-12-01 17:05:08.523630+00:00,0.805173159,FIT 401
2022-12-01 17:05:08.544867+00:00,0.805173159,FIT 401
2022-12-01 17:05:08.566374+00:00,0.805173159,FIT 401
2022-12-01 17:05:08.587766+00:00,0.805173159,FIT 401
2022-12-01 17:05:08.609686+00:00,0.805173159,FIT 401
2022-12-01 17:05:08.630585+00:00,0.8054293,FIT 401
2022-12-01 17:05:08.651230+00:00,0.8054293,FIT 401
2022-12-01 17:05:08.672791+00:00,0.8068378,FIT 401
2022-12-01 17:05:08.694172+00:00,0.8068378,FIT 401
2022-12-01 17:05:08.715591+00:00,0.8068378,FIT 401
2022-12-01 17:05:08.737244+00:00,0.8068378,FIT 401
2022-12-01 17:05:08.758671+00:00,0.8068378,FIT 401
2022-12-01 17:05:08.779851+00:00,0.8068378,FIT 401
2022-12-01 17:05:08.801085+00:00,0.8068378,FIT 401
2022-12-01 17:05:08.822367+00:00,0.8068378,FIT 401
2022-12-01 17:05:08.844987+00:00,0.8068378,FIT 401
2022-12-01 17:05:08.867171+00:00,0.8068378,FIT 401
2022-12-01 17:05:08.889131+00:00,0.8068378,FIT 401
2022-12-01 17:05:08.915940+00:00,0.807350039,FIT 401
2022-12-01 17:05:08.938198+00:00,0.807350039,FIT 401
2022-12-01 17:05:08.959449+00:00,0.807350039,FIT 401
2022-12-01 17:05:08.981254+00:00,0.807350039,FIT 401
2022-12-01 17:05:09.005413+00:00,0.807350039,FIT 401
2022-12-01 17:05:09.027429+00:00,0.807350039,FIT 401
2022-12-01 17:05:09.049798+00:00,0.807350039,FIT 401
2022-12-01 17:05:09.083604+00:00,0.806709766,FIT 401
2022-12-01 17:05:09.105232+00:00,0.8055573,FIT 401
2022-12-01 17:05:09.126134+00:00,0.8055573,FIT 401
2022-12-01 17:05:09.147487+00:00,0.8055573,FIT 401
2022-12-01 17:05:09.168543+00:00,0.804789066,FIT 401
2022-12-01 17:05:09.190029+00:00,0.804789066,FIT 401
2022-12-01 17:05:09.212125+00:00,0.8028683,FIT 401
2022-12-01 17:05:09.235259+00:00,0.8028683,FIT 401
2022-12-01 17:05:09.258142+00:00,0.8028683,FIT 401
2022-12-01 17:05:09.280666+00:00,0.8028683,FIT 401
2022-12-01 17:05:09.303044+00:00,0.8028683,FIT 401
2022-12-01 17:05:09.324972+00:00,0.8028683,FIT 401
2022-12-01 17:05:09.347048+00:00,0.8028683,FIT 401
2022-12-01 17:05:09.368471+00:00,0.8031244,FIT 401
2022-12-01 17:05:09.390693+00:00,0.8050451,FIT 401
2022-12-01 17:05:09.412655+00:00,0.806069553,FIT 401
2022-12-01 17:05:09.434205+00:00,0.8063256,FIT 401
2022-12-01 17:05:09.456102+00:00,0.8063256,FIT 401
2022-12-01 17:05:09.478256+00:00,0.806069553,FIT 401
2022-12-01 17:05:09.499809+00:00,0.8056854,FIT 401
2022-12-01 17:05:09.522105+00:00,0.8056854,FIT 401
2022-12-01 17:05:09.543648+00:00,0.8056854,FIT 401
2022-12-01 17:05:09.565466+00:00,0.8056854,FIT 401
2022-12-01 17:05:09.587713+00:00,0.8056854,FIT 401
2022-12-01 17:05:09.609887+00:00,0.8064537,FIT 401
2022-12-01 17:05:09.632104+00:00,0.8064537,FIT 401
2022-12-01 17:05:09.653607+00:00,0.8064537,FIT 401
2022-12-01 17:05:09.675285+00:00,0.8064537,FIT 401
2022-12-01 17:05:09.697113+00:00,0.8061976,FIT 401
2022-12-01 17:05:09.719269+00:00,0.8049171,FIT 401
2022-12-01 17:05:09.741399+00:00,0.8049171,FIT 401
2022-12-01 17:05:09.764309+00:00,0.8049171,FIT 401
2022-12-01 17:05:09.786381+00:00,0.8049171,FIT 401
2022-12-01 17:05:09.807798+00:00,0.8049171,FIT 401
2022-12-01 17:05:09.829096+00:00,0.8049171,FIT 401
2022-12-01 17:05:09.850635+00:00,0.8049171,FIT 401
2022-12-01 17:05:09.873256+00:00,0.8049171,FIT 401
2022-12-01 17:05:09.894584+00:00,0.8049171,FIT 401
2022-12-01 17:05:09.916033+00:00,0.8070939,FIT 401
2022-12-01 17:05:09.938752+00:00,0.8074781,FIT 401
2022-12-01 17:05:09.960224+00:00,0.8074781,FIT 401
2022-12-01 17:05:09.981659+00:00,0.8068378,FIT 401
2022-12-01 17:05:10.005767+00:00,0.8050451,FIT 401
2022-12-01 17:05:10.027967+00:00,0.8050451,FIT 401
2022-12-01 17:05:10.050578+00:00,0.8050451,FIT 401
2022-12-01 17:05:10.072921+00:00,0.8035085,FIT 401
2022-12-01 17:05:10.096461+00:00,0.8035085,FIT 401
2022-12-01 17:05:10.118683+00:00,0.8035085,FIT 401
2022-12-01 17:05:10.142223+00:00,0.8035085,FIT 401
2022-12-01 17:05:10.164890+00:00,0.8035085,FIT 401
2022-12-01 17:05:10.187016+00:00,0.804532945,FIT 401
2022-12-01 17:05:10.208432+00:00,0.8054293,FIT 401
2022-12-01 17:05:10.231077+00:00,0.8055573,FIT 401
2022-12-01 17:05:10.252435+00:00,0.8063256,FIT 401
2022-12-01 17:05:10.274370+00:00,0.8088866,FIT 401
2022-12-01 17:05:10.335711+00:00,0.8088866,FIT 401
2022-12-01 17:05:10.364262+00:00,0.8088866,FIT 401
2022-12-01 17:05:10.387892+00:00,0.8088866,FIT 401
2022-12-01 17:05:10.411272+00:00,0.807990253,FIT 401
2022-12-01 17:05:10.433017+00:00,0.806709766,FIT 401
2022-12-01 17:05:10.455277+00:00,0.806709766,FIT 401
2022-12-01 17:05:10.477806+00:00,0.8054293,FIT 401
2022-12-01 17:05:10.499850+00:00,0.8054293,FIT 401
2022-12-01 17:05:10.522565+00:00,0.8054293,FIT 401
2022-12-01 17:05:10.544590+00:00,0.8054293,FIT 401
2022-12-01 17:05:10.567036+00:00,0.8054293,FIT 401
2022-12-01 17:05:10.589651+00:00,0.8054293,FIT 401
2022-12-01 17:05:10.629905+00:00,0.8054293,FIT 401
2022-12-01 17:05:10.651799+00:00,0.8054293,FIT 401
2022-12-01 17:05:10.673832+00:00,0.8054293,FIT 401
2022-12-01 17:05:10.695892+00:00,0.8061976,FIT 401
2022-12-01 17:05:10.718186+00:00,0.8061976,FIT 401
2022-12-01 17:05:10.740414+00:00,0.805813432,FIT 401
2022-12-01 17:05:10.762772+00:00,0.804532945,FIT 401
2022-12-01 17:05:10.785886+00:00,0.802228034,FIT 401
2022-12-01 17:05:10.809020+00:00,0.802228034,FIT 401
2022-12-01 17:05:10.831502+00:00,0.802228034,FIT 401
2022-12-01 17:05:10.854733+00:00,0.802228034,FIT 401
2022-12-01 17:05:10.877830+00:00,0.802228034,FIT 401
2022-12-01 17:05:10.900396+00:00,0.802228034,FIT 401
2022-12-01 17:05:10.922845+00:00,0.803252459,FIT 401
2022-12-01 17:05:10.944908+00:00,0.804789066,FIT 401
2022-12-01 17:05:10.966943+00:00,0.804789066,FIT 401
2022-12-01 17:05:10.988891+00:00,0.804789066,FIT 401
2022-12-01 17:05:11.014342+00:00,0.804789066,FIT 401
2022-12-01 17:05:11.035678+00:00,0.804789066,FIT 401
2022-12-01 17:05:11.057089+00:00,0.804789066,FIT 401
2022-12-01 17:05:11.078481+00:00,0.804789066,FIT 401
2022-12-01 17:05:11.099735+00:00,0.8055573,FIT 401
2022-12-01 17:05:11.121085+00:00,0.8070939,FIT 401
2022-12-01 17:05:11.143069+00:00,0.808758557,FIT 401
2022-12-01 17:05:11.164310+00:00,0.808758557,FIT 401
2022-12-01 17:05:11.186100+00:00,0.808758557,FIT 401
2022-12-01 17:05:11.207507+00:00,0.808118343,FIT 401
2022-12-01 17:05:11.229351+00:00,0.808118343,FIT 401
2022-12-01 17:05:11.250779+00:00,0.808118343,FIT 401
2022-12-01 17:05:11.272236+00:00,0.808118343,FIT 401
2022-12-01 17:05:11.293482+00:00,0.808118343,FIT 401
2022-12-01 17:05:11.314819+00:00,0.8055573,FIT 401
2022-12-01 17:05:11.337738+00:00,0.8055573,FIT 401
2022-12-01 17:05:11.396649+00:00,0.8055573,FIT 401
2022-12-01 17:05:11.434974+00:00,0.8049171,FIT 401
2022-12-01 17:05:11.456832+00:00,0.8049171,FIT 401
2022-12-01 17:05:11.478756+00:00,0.802996337,FIT 401
2022-12-01 17:05:11.500935+00:00,0.802996337,FIT 401
2022-12-01 17:05:11.524635+00:00,0.8038927,FIT 401
2022-12-01 17:05:11.546245+00:00,0.805813432,FIT 401
2022-12-01 17:05:11.568557+00:00,0.805813432,FIT 401
2022-12-01 17:05:11.592175+00:00,0.805813432,FIT 401
2022-12-01 17:05:11.615549+00:00,0.805813432,FIT 401
2022-12-01 17:05:11.638816+00:00,0.8049171,FIT 401
2022-12-01 17:05:11.661243+00:00,0.8049171,FIT 401
2022-12-01 17:05:11.684198+00:00,0.8028683,FIT 401
2022-12-01 17:05:11.706419+00:00,0.802484155,FIT 401
2022-12-01 17:05:11.729498+00:00,0.802484155,FIT 401
2022-12-01 17:05:11.752693+00:00,0.802484155,FIT 401
2022-12-01 17:05:11.776286+00:00,0.802484155,FIT 401
2022-12-01 17:05:11.799932+00:00,0.802484155,FIT 401
2022-12-01 17:05:11.823466+00:00,0.802484155,FIT 401
2022-12-01 17:05:11.845317+00:00,0.801203668,FIT 401
2022-12-01 17:05:11.867437+00:00,0.801203668,FIT 401
2022-12-01 17:05:11.889889+00:00,0.799411,FIT 401
2022-12-01 17:05:11.913183+00:00,0.799411,FIT 401
2022-12-01 17:05:11.935716+00:00,0.799411,FIT 401
2022-12-01 17:05:11.957994+00:00,0.799411,FIT 401
2022-12-01 17:05:11.982485+00:00,0.801715851,FIT 401
2022-12-01 17:05:12.007921+00:00,0.801715851,FIT 401
2022-12-01 17:05:12.030662+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.052984+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.076279+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.099013+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.120798+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.143094+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.164943+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.204231+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.226338+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.249457+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.271307+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.299346+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.322060+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.344031+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.366004+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.388470+00:00,0.8041488,FIT 401
2022-12-01 17:05:12.409972+00:00,0.804532945,FIT 401
2022-12-01 17:05:12.431459+00:00,0.804532945,FIT 401
2022-12-01 17:05:12.453460+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.475041+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.496313+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.518051+00:00,0.801972,FIT 401
2022-12-01 17:05:12.539377+00:00,0.801075637,FIT 401
2022-12-01 17:05:12.560930+00:00,0.801075637,FIT 401
2022-12-01 17:05:12.583042+00:00,0.801075637,FIT 401
2022-12-01 17:05:12.605454+00:00,0.8018439,FIT 401
2022-12-01 17:05:12.634699+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.658631+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.680798+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.703161+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.729292+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.751438+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.773806+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.796826+00:00,0.8026122,FIT 401
2022-12-01 17:05:12.818532+00:00,0.802996337,FIT 401
2022-12-01 17:05:12.839736+00:00,0.8031244,FIT 401
2022-12-01 17:05:12.862168+00:00,0.8055573,FIT 401
2022-12-01 17:05:12.883961+00:00,0.8055573,FIT 401
2022-12-01 17:05:12.905967+00:00,0.8055573,FIT 401
2022-12-01 17:05:12.928220+00:00,0.8055573,FIT 401
2022-12-01 17:05:12.949811+00:00,0.8055573,FIT 401
2022-12-01 17:05:12.971566+00:00,0.8055573,FIT 401
2022-12-01 17:05:12.999692+00:00,0.8055573,FIT 401
2022-12-01 17:05:13.021302+00:00,0.802996337,FIT 401
2022-12-01 17:05:13.042685+00:00,0.802996337,FIT 401
2022-12-01 17:05:13.063866+00:00,0.802996337,FIT 401
2022-12-01 17:05:13.085602+00:00,0.802996337,FIT 401
2022-12-01 17:05:13.106734+00:00,0.802996337,FIT 401
2022-12-01 17:05:13.127930+00:00,0.802996337,FIT 401
2022-12-01 17:05:13.149410+00:00,0.802996337,FIT 401
2022-12-01 17:05:13.171259+00:00,0.8050451,FIT 401
2022-12-01 17:05:13.193253+00:00,0.8050451,FIT 401
2022-12-01 17:05:13.215217+00:00,0.8031244,FIT 401
2022-12-01 17:05:13.237105+00:00,0.802484155,FIT 401
2022-12-01 17:05:13.259171+00:00,0.802484155,FIT 401
2022-12-01 17:05:13.281466+00:00,0.802484155,FIT 401
2022-12-01 17:05:13.303392+00:00,0.804789066,FIT 401
2022-12-01 17:05:13.325704+00:00,0.804789066,FIT 401
2022-12-01 17:05:13.347680+00:00,0.805813432,FIT 401
2022-12-01 17:05:13.371072+00:00,0.805813432,FIT 401
2022-12-01 17:05:13.393342+00:00,0.805173159,FIT 401
2022-12-01 17:05:13.415112+00:00,0.8050451,FIT 401
2022-12-01 17:05:13.437464+00:00,0.803764641,FIT 401
2022-12-01 17:05:13.459859+00:00,0.803764641,FIT 401
